x,y
805.4144897,480.4630737
809.0071411,471.3545837
813.5263672,462.9560852
816.2666016,453.6949463
816.0842896,443.7035217
813.2784424,434.219635
808.1957397,426.1439819
801.2493896,419.325592
793.6256714,413.4779968
161.5848999,417.0017395
521.519104,413.8834534
213.6911011,418.6156616
206.2547913,424.8190613
211.4671478,422.9334717
216.9663696,416.7763672
524.1735229,418.0759888
634.883728,416.989624
219.2638245,424.7892456
221.3937836,425.0289917
456.6759338,425.945343
461.2236633,434.2056885
452.2862854,436.6642761
446.3754883,431.5546265
453.3403931,424.6564026
259.5930328,425.2819214
201.6991272,428.5754395
252.9329987,431.4620667
250.4353027,427.7991028
246.2486877,434.4357605
241.6484375,429.4909973
195.1740723,434.5596008
232.6205444,430.8840942
257.0876923,433.3483276
263.1303406,436.1610107
192.47612,436.3755493
253.5511627,440.0722961
186.1963654,440.7496643
802.3173218,438.4230652
260.1177826,442.3137817
805.5831299,444.1026001
176.3147583,446.8579712
180.9078522,444.9931641
767.1120605,447.7876282
807.9376221,447.7689514
168.5661774,453.5470276
768.5186157,453.2842407
771.3980713,462.6018372
771.4279175,472.6038513
772.6348267,470.8252258
772.6750488,460.8215637
770.02771,451.8044128
311.6771545,452.9604797
160.9288025,458.9107056
161.5448761,455.8374023
306.5857849,458.9734192
305.3616638,458.1796265
146.8427963,464.8070984
137.9935608,468.9952698
128.7956314,472.25177
119.3440857,474.6769714
109.3395767,474.6960144
102.0090637,468.1566162
99.06581879,471.4349976
90.13754272,474.8570862
98.23131561,478.231781
108.1044769,479.5488281
117.9264297,480.7411194
127.9265366,480.9946594
137.9302139,480.9763184
147.2685089,478.6783447
148.0189056,474.2628479
146.2398911,467.5513306
154.6596985,462.6834717
299.4632874,461.6083069
307.7078247,464.1506348
295.2283936,466.7408142
313.6992493,466.8148804
308.0860596,472.708374
322.25177,474.7676697
770.0426636,479.8121948
683.2002563,489.5066528
20,84.68399811
20.00184086,94.6794281
20.00883016,104.6748581
20.02317741,114.6702805
20.05057531,124.6656723
20.10601589,134.6609421
20.24540138,144.6552887
25.44185686,147.4719467
34.9632206,144.9163742
44.65744019,142.9637375
47.67448044,142.3937531
37.68172455,142.1627579
27.70795155,141.610054
26.08853388,133.9145355
35.7282238,131.8703308
45.71602631,132.1765518
55.33937836,134.1407394
64.64539719,137.3720703
73.54405975,141.7663574
70.5758934,136.5312119
61.14993286,133.2902832
51.45386696,131.0571365
41.48158836,130.3853149
31.65289402,128.7058182
31.47703934,121.4138718
40.89468002,118.6017456
50.5258522,120.7442551
59.70359039,124.5606003
68.19419861,129.5393906
76.43957901,134.9504623
84.81745148,134.3222733
85.16863251,124.35289
85.3994751,114.3610992
86.89225006,104.5279999
89.16569519,94.82743073
92.79466248,85.58769226
97.17995453,76.71728134
103.001236,68.70454025
109.3892517,61.14513397
117.0259857,54.7506752
